content,labels
Tiki nên xem lại đội đi lắp đặt của mình. Tại sao đưa người xuống lắp đặt cho khách hàng mà ko đào tạo? Chả có cái kinh nghiệm đi lắp đặt gì cả. Quá tệ. Tôi sẽ ko bao h mua hàng điện tử của tiki.,1
Cơ bản là rất Ok!,4
"lắp ráp khung treo quá tệ, thợ không kinh nghiệm",3
"Giao hàng nhiệt tình, thân thiện, máy sử dụng êm, lồng giặt phù hợp vs gia đình 2 vợ chồng và con nhỏ, nhiều người nên sử dụng loại 9kg trở lên. 
Hiện tại rất ưng, sử dụng 1 tg nếu có trục trặc sẽ review sau",5
"Máy đẹp chạy rất êm, shipper nhiệt tình mưa to vẫn ship đúng giờ lại còn giúp khiêng lên tận tầng 5",5
"Hàng giao đúng thời hạn, máy đẹp nhìn rất thích. Nhân viên giao hàng và kỹ thuật lắp đặt khá nhiệt tình",5
"Hài lòng, máy chuẩn, cả vận chuyển và lắp đặt rất nhiệt tình, thân thiện",5
Giao hành nhanh cực nhanh. Giá thì tốt,5
Máy tốt rất đáng tiền,5
"Máy êm chạy ổn định, màu sắc bắt mắt",5
"Máy dùng tốt. Chính hãng. Mới mua xong thì Tiki giảm thêm 5%, nhọ vãi. Trừ 2 sao vì vận chuyển chỉ hỗ trợ để ở sảnh căn hộ. phải mất công thuê người vận chuyển lên nhà. Lắp đặt thì nhanh chóng( bên lắp đặt là người khác). Nhà lầu mà ko có người khiêng lên cầu thang thì khổ, kể cả nhà chung cư mà ko có người vận chuyển tốt nhất mua tại Siêu thị điện máy họ mang lên tận nơi cho.",3
"giao hàng nhanh, anh shiper thân thiện nhiệt tình, sp ok. chỉ góp ý là giao dc đến khu vực nào dc thì nên kèm dc cả lắp đặt, chứ bán giao được cho địa chỉ ngoại thành mà lại ko lắp đặt khu vực ngoại thành làm mình phải lắp ngoài. thấy ko tiện lắm",4
"Tiki vận chuyển và thuê một bên khác lắp đặt. Mình phải trả thêm phí nhờ họ bê lên tầng giúp. Máy mới chính hãng, mới dùng nên chưa review chất lượng được.",3
"Máy dùng tốt, bên vận chuyển tiki nhiệt tình bê giúp lên tầng 4 dù nhà ko có ng hỗ trợ.",4
"Không có kỹ thuật hẹn ngày lắp đặt.
Về sản phẩm thì 5 sao do đã mua 1 cái tương tự.",2
"Máy hoạt động êm ái ,giặt thơm",5
"Máy chạy êm, giặt sạch, tiết kiệm nước. Cám ơn Tiki!",5
Máy giặt rất êm giặt tốt,5
Chạy êm,5
sp dùng tốt. chạy êm,5
Không vận chuyển lên vị trí ng dùng cần. Mang đến ném thẳng tầng 1 bỏ mặc khách hàng tự bê lên.,2
"Mua trước dịch Covid với mục đích để trữ đồ ăn.
Mình & vợ siêu hài lòng :
- Công năng Tủ Lạnh đem lại
- Vận chuyển nhanh gọn lẹ & kiểm đếm rõ ràng sản phẩm
- Sử dụng 1.5 tháng rồi vẫn thấy ổn áp

Trong tầm giá gia đình & công năng mình thấy con này đáng giá nhất! A/e tùy người lựa trọn các sản phẩm trong list mình mong ước rồi xuống tiền thôi nhé!",5
"Tiki giao hàng đúng hẹn nhân viên giao hàng cực kỳ nhiệt tình và dễ thương.tủ lạnh rất đẹp rộng rãi để được nhiều nhưng mấy ngày đầu đông đá hơi chậm. Tiki hỗ trợ khách hàng chu đáo giải quyết tận tâm không phụ lòng tin của tôi..
chỉ có 1 điểm chưa hài lòng tủ lạnh rất to và nặng nhưng chỉ có 1 nhân viẻn giao hàng nên khách hành phải phụ nhưng 2 vợ chồng tôi tuổi cao nên rất khó khăn và mệt vì tủ phải đưa lên phòng trên.",5
"không gian chứa rộng rãi, lại 5* tiết kiệm điện, giá tốt, mẫu mã đẹp sang trọng, bên bộ phận vận chuyển cũng rất nhiệt tình",5
"Mình mua hàng trên tiki rất nhiều rồi nhưng lần đầu tiên mình mới mua đồ điện trên tiki,lúc đầu mình cũng lo lắng lắm khi bỏ ra số tiền gần 20 triệu để mua,suy đi nghĩ lại nhiều lần mới quyết định vì giá trên tiki rẻ hơn nhiều chỗ điện máy gần tới 8triệu...Cuối cùng tiki đã k làm mình thất vọng,sài gần 2 tháng rồi hnay mình mới đánh giá...do k biết bảo hành như thế nào..nhưng trong tuần rồi do điện nhà mình cứ bị cúp làm tủ lạnh k lạnh,điện thoại tiki ,tiki xử lý rất nhanh..cho hãng tới kiểm tra,nv kiểm tra và chỉ dẫn cách sử dụng rất nhiệt tình...Nói chung rất an tâm và không thất vọng khi mua hàng tiki ,Cảm ơn tiki rất tiện lợi cho ng tiêu dùng",5
"Tủ lạnh đẹp, sang, làm lạnh tốt. Anh giao hàng quá nhiệt tình dịch vụ 5 sao. Phần làm mát ok, Phần làm lạnh bên dưới nước đá hơi lâu, chắc tại mới. Nói chung đáng tiền quá. 30tr giảm còn 21tr là quá đẹp.",5
"Giao hàng nhanh, bên giao hàng rất chu đáo. Trước khi mình đặt cũng có đọc đánh giá sản phẩm rất kỹ nên khá băn khoăn khoản giao hàng. Bên vận chuyển là BEST EXPRESS, giao lên đến tận nhà ( mình ở chung cư nhé), lắp đặt nhanh chóng đầy đủ. Tủ lạnh trước mắt mới nguyên, không tỳ vết, chạy êm còn chất lượng thì xài lâu mới biết được. Có giấy bảo hành đầy đủ. 5* cho TIKI và BEST luôn nhé.",5
"Dù giao trễ do giãn cách nhưng Tiki đã cho thấy thiện chí trong việc giao hàng cho mình sớm nhất có thể. 9 điểm cho cam kết giao hàng, trừ 1 vì Tiki không chủ động liên lạc khách hàng hoặc cập nhật thông tin giao hàng khi bị trễ.",5
"sản phẩm tốt, lạnh nhanh",5
tuyệt tu lớn dụng đồ thoải mái giao hàng nhanh nhân viên lịch sự máy chạy rất êm mới 2 ngày chưa biết độ bền như thế nào,5
"Đẹp, giao hàng nhanh và tận tình. Chưa sử dụng nhưng chắc là ổn",5
"tiki trading giao hàng rất tốt, sp ok, 6h sau khi nhận hàng xong mở máy lên, máy chạy êm, nhanh lạnh, tủ rất rộng, thoáng,",5
tủ lạnh mới. hoạt động tốt,5
Sản phẩm chạy tốt và đẹp nữa .cảm ơn tiki nha anh giao hàng cũnh vui tính nữa,5
"Sản phẩm tốt, giao hàng nhanh",5
"Tủ lạnh siêu to, siêu thích!!! ❤️❤️❤️",5
"sản phẩm tốt, như mô tả",5
Đã sử dụng vài tháng thấy ok,5
Hài lòng với mức giá của Tiki và chất lượng cao mà sản phẩm này mang lại,5
tiết kiệm điện tốt tủ chạy êm,5
Không có gì để phàn nàn!,5
"Tủ rất êm, tiết kiệm điện, làm đá nhiều và nhanh.",5
👌👌👌👌,5
"Tiki giao hàng không cho kiểm hàng bị lỗi gãy bảng lề, không đóng được cửa tủ, mình mở ra muốn khóc, đang chờ tiki xử lý",1
"sản phẩm rất ok nhưng bên lắp đặt của nhà bán tệ vô cùng!!! 

Cử ngừoi xuống lắp đặt, hướng dẫn và điều duy nhất nhân viên đó làm là gỡ băng keo + điền thông tin vào phiếu bảo hành!",3
"Sp đẹp, giá cả phù hợp.
Điểm trừ: Nhân viên giao hàng ko cho xem hàng, phải đợi nv giao hàng về mới đc xem hàng, thấy ko vừa ý. Vì ko biết hàng có bị trầy xướt, lỗi j ko để kịp thời báo về Tiki.",4
"Máy có vấn đề cảm ứng mở cửa, mình gọi lên bảo hành nhân viên trực báo sẽ báo nhân viên xuống nhưng không thấy đâu. Cuối cùng mình phải tắt cảm ứng cửa",3
"Tủ lạnh dung tích lớn và có thể điều chỉnh nhiệt độ nên trữ được nhiều món, đồ ăn tươi lâu. Tuy nhiên ngăn mát bị chảy nước khi để nhiều đồ ăn.",3
bị lỗi hở cửa tủ mát. phải gọi hãng xuống bảo hành,2
Quá to so vs căm nhà hiện tại nhưng mình thích,4
"Sản phẩm khá tốt nhưng cánh cửa mở bên trái mở khó, khi mở thấy vướng cửa bên phải.",4
Hàng tốt đẹp,4
Hẹn 2-3 lần bên giao hàng mới giao đc hàng.,4
"Giao nhanh, dùng tốt.",5
Giao hàng nhanh. Mới dùng 1 lần thấy OK,5
"Sản phẩm chất lượng tốt, sấy khô, mền mại, giao hàng nhanh.",5
"dùng tốt, giao nhanh, đáng tiền",5
Hài lòng lắm ạ,5
"Nhận hàng hồi sáng thì tối đến phát hiện ra sản phẩm bị lỗi
Tiki vui lòng thu hồi lại sản phẩm nhé",1
"Máy dùng tốt, sấy nhanh, quần áo không bị nhăn nheo nhưng kỹ thuật viên tới lắp đặt rất vớ vẩn. Ban đầu gọi bảo người dùng tự lắp vì ""nó dễ lắm, cắm dây vào là dùng như máy giặt"". Lúc lắp đặt cũng không lắp ống xả nước đúng cách. Để ống bị gập. Thêm vào đó còn gạ khách hàng mua đế đỡ máy sấy nhưng lại lắp đắt đế trông rất cũ kỹ. Tiki nên xem xét lại bộ phận kỹ thuật lắp đẶt của mình. Mất 170k tiền lắp đặt mà làm không có tâm một chút nào. Tôi yêu cầu được hoàn tiền khoản lắp đặt!",3
"Máy sấy dùng tốt, nhưng bên kĩ thuật lúc lắp k biết cái thanh ke để nối máy giặt và máy sấy là gì luôn.",4
"máy lạnh, lạnh, chạy êm, nhân viên nhiệt tình",5
Sản phẩm rất thông minh tiện lợi cho gia đình,5
"máy giặt kĩ, sấy luôn, lúc dỡ quần áo ra thấy sạch hơn máy giặt thông thường, chắc do giặt bằng nước nóng. nói chung rất yêu cái máy giặt này, còn k biết nó có tốn điện ko nhưng thấy có lần giặt 1 chu trình hết 6 tiếng.",5
"Máy khá êm, lúc xả vắt mới có tiếng. Nhưng cái cửa Addwash thì ko chắc chắn lắm, nên đôi lúc sẽ hơi kêu
Máy khá to nhé
Kiểu dáng ok",5
"Nhận nguyên đai nguyên kiện, giao nhanh nhân viên thân thiện nhiêt tình. Chưa sư dụng nên cần time",5
Tiki giá tốt. Nhân viên giao hàng lịch sự. Có nhân viên lắp đặt riêng nhưng cái máy đơn giản nên mình bảo khỏi đến mất công. Máy mới giặt đc 1 lần nên chưa biết thế nào,5
"Sản phẩm phù hợp với nhu cầu,  sử dụng tốt",5
"t
n
không m.im..mmm:-\*\0/**\0/*:-\^_*\0/**\0/*(๑˙❥˙๑)♡(> ਊ",5
Nhân viên giao hàng và lắp đặt nhiệt tình! Verry Good!,5
"(updare) phí sửa samsung rất cao, mất tới 1,2 triệu chỉ để thay phần cao su, các bạn nên mua hãng khác có chính sách bảo hành tốt hơn. Mới mua mà đã hỏng.

Mình bỏ ra mua hơn 13 triệu, mua cuối tháng 8 năm ngoái, máy giờ bị gỉ nước không rõ lý do, dù trong thời gian bảo hành nhưng mất phí và chỉ bảo hành lỗi do nhà sản xuất, vậy tức là nếu máy bạn mua 1-2 tuần đầu mà có vấn đề họ mới bảo hành thôi, trong thời gian bảo hành có vấn đề thì tự bỏ thêm tiền. Mình thấy hối hận vì mua hàng samsung. Lẽ ra nên mua một hãng rẻ hơn để đỡ phí tiền, số tiền này đủ để mình mua hai cái máy giặt rồi, đồ mới mà đã hỏng, không bằng hai đời máy trước mình mua, dùng chán chê không có vấn đề gì",1
Cánh cửa không kín bị nước chảy vào lớp giữa. Tôi yêu cầu đổi hàng,3
"Dịch vụ Tiki có gọi trước để thông báo nếu treo sẽ có giá lắp đặt và giao TV rất cẩn thận, có hệ thống. Logistics của Tiki chưa bao giờ làm mình thất vọng. 
TV hiện đại, hiện chưa có vấn đề gì, có 1 thời gian không truy cập được Vieon nhưng chắc là do lỗi app thôi.",5
"Tivi rất mỏng, thiết kế đẹp, màu sắc chân thực hơn dòng UHD. Tuy nhiên mỏng quá cũng là nhược điểm khiến cho không gian của loa ít đi. Âm thanh khá nhỏ và đặc biệt là thiếu bass trầm trọng.
Mua tivi này nên đầu từ thêm loa thanh nữa là hoàn hảo.",5
"Đặt hàng giao khá nhanh..chất lượng sản phẩm tốt… và có kỹ thuật đến tận nhà lắp đặt cho gia đình luôn..
Tuyệt vời.",5
"TV có nhiều tính năng thông minh, kết nối khong day wifi, bluetooth cho smartphone, PC, loa bluetooth…Màn hình mỏng, màu sắc rất đẹp!",5
"Giao hàng nhanh.giá cũng tốt, màu sắc âm thanh tốt trong tầm giá.chất lượng sản phẩm thì cần thời gian để đánh giá.",5
"Chờ 1 tháng cuối cùng cũng tới. Đẹp, đóng gói 2 lớp thùng cẩn thận, dễ tháo lắp và thiết lập không cần thợ hay dụng cụ",5
"Hàng chính hãng, tốt so với giá tiền. Có một điểm trừ là Tiki chưa hỗ trợ thanh toán qua VNPT Money. Hy vọng sắp tới mua hàng Tiki sẽ có thể thanh toán qua ví VNPT Money để thuật tiện cho người mua.",5
"Tivi màn hình rất đẹp, xứng đáng với giá 13tr5 mua trong đợt giảm giá.
Điểm trừ duy nhất chắc là loa không có bass, nghe hơi tệ.",5
"sản phẩm được giao hàng kĩ lưỡng ,không nức bể ,sản phẩm chất lượng cao thực sự rất thích , nên mua hàng . hàng chất lượng cao",5
"Sp tốt, mình mua so với giá bên ngoài thì tốt hơn nhiều, tiki giao lắp nhanh. Ủng hộ Tiki dài dài.",5
Mới dùng chưa đc 2năm đã hỏng màn hình rồi. Ko biết còn hạn BH ko shop ơi? Liên hệ BH theo sđt nào vậy?,5
"Tivi rất đẹp, kết nối với máy tính tốt. Giá mua lúc sale cũng hết sức hợp lý",5
"Giá tốt khi mua ngày 11-1, tivi hình ảnh chất lượng không có gì để phàn nàn.............................",5
"Âm thanh nghe hay nhưng hơi bé, hình ảnh đẹp nét căng, giá tnay là ổn so với chất lượng",5
Quá ok nha . Màu sắc đẹp. Âm thanh ok. Qled thì nói gì nữa. 3 ngày nhận đc hàng.,5
"giao nhanh, tv mỏng, màu ổn, sẽ đánh giá thêm",5
"màn hinh đẹp, giao hàng nhanh, như miêu tả",5
đẹp đáng tiền nên mua,5
Hài lòng về SP đóng gói. Về chất lượng cần thêm thời gian.,5
"Giao nhanh, dùng được 1 thời gian rồi rất ổn.",5
"Tivi mỏng, đẹp và sắc nét. Độ bền cần thời gian",5
"Tivi ngon trong tầm giá nha (nhờ có voucher, chứ trên 17tr thì chưa phải là mức giá tốt). Hình ảnh rất nét",5
"Giao hàng rất nhanh, chất lượng, rất đáng tiền.
Nên mua!",5
"Thiết kế đẹp, hiện đại; màu sắc rực rỡ",5
Sản phẩm tốt hình ảnh và màu sắc chân thực. Giao hàng nhanh và lắp đặt chuyên nghiệp.,5
"giao hàng nhanh chóng. nguyên seal, chất lượng tốt, bền thì để dùng thêm thời gian mới biết.",5
tivi đẹp,5
"Tivi siêu đẹp, siêu đaaaaaaaaaaaaa",5
"sản phẩm chất lượng tốt, bảo hành điện tử chính hãng. nhân viên chu đáo tận tình",5
"Samsung là t hiệu TV hàng đầu. hình ảnh, âm thanh ok. Điển bằng giọng nói cũng ổn...",5
"Đẹp, ấn tượng",5
"Tivi xem rất nét, điều khiển sử dụng dễ dàng và nhanh. Xem phim 4K đỉnh lun",5
Giao hàng nhanh. Sử dụng tốt,5
"Da nhan hang tiki giao nhanh hon mong doi , nhung tho rap thi hoi lau",5
"Tivi đẹp nhưng chưa thấy Tiki gửi hóa đơn điện tử.
Nhờ Tiki xem lại.",5
Tốt mỗi tội âm thanh hơi nhỏ,5
"Chưa xài nên k biết chất lượng thế nào nhưng TV mỏng, gọn gàng",5
"Sp chuẩn, tiki giao hàng rất cẩn thận. Đúng thời gian.",5
"Tivi nét, giao hàng siêu nhanh. Sáng đặt chiều có luôn",5
Tôi không thấy phiếu bảo hành sản phẩm vậy shop,5
Sản phẩm OK,5
"Giao hàng đúng hẹn, Test sản phẩm ok",5
Rât hài lòng với chất lượng,5
TV khá ổn trong tầm giá,5
"sp sắc nét, âm thanh to rõ, tốt",5
Chất lượng,5
"good, giao nhanh",5
sp tốt,5
Sản Phẩm Đẹp,5
"Giá tốt, chất lượng ok",5
Tivi ok nhé các bạn.,5
cực kỳ hài lòng,5
mọi thứ đều tốt.,5
ok đẹp,5
"Đề nghị Tiki cho đúng nhân viên lắp đặt ti vi đến kiểm tra lại chất lượng lắp đặt. Tôi sau 2 lần gọi hẹn thì lần thứ 3 gặp được anh kỹ thuật đến lắp, hình ảnh tivi xấu tệ như thập niên 90 thì được anh trả lời rằng anh chỉ là nhân viên kỹ thuật máy lạnh. Hãi hùng với dịch vụ lắp đặt.",1
"Màn hình đẹp, sáng. Nhưng có vẻ phần mềm chưa được tối ưu hoặc do phần cứng yếu mà lâu lâu có hiện tượng giật và đứng. Đợi một thời gian nữa xem các bản cập nhật có khắc phục ko",4
"Tiki xem thường khách hàng. Đặt hàng cả tháng mới giao, tự động huỷ đơn mà trong 2 tuần không có phản hồi cho khách và khách phải tự đặt lại, gọi hotline rất nhiều lần mà không giải quyết. Đề nghị Tiki xem lại cách phục vụ khách hàng.",1
"Giao hàng không hề có dây nguồn, không hướng dẫn sử dụng, không điều khiển, không đế. Gọi cho Tiki xử lý 2 ngày vẫn chưa có câu trả lời.",1
"Hàng mua về dùng đến ngày thứ 6 là bị lỗi nữa trắng nữa vàng, bảo hành thì đòi thay màng hình …. Mình có nhu cầu đổi tivi chứ không cần thay màn hình",1
hàng OK. đóng gói kỹ.nhưng tiếng bị bé. gọi nhân viên thì nói là tại mạng. không chỉnh đươc. mỗi tiếng bé. còn lại ok,4
"Màn hình đẹp, giao diện dễ sử dụng.
Cho 1 sao về dịch vụ lắp đặt của tiki. Đã hẹn giờ lắp đặt, mà Tiki chỉ giao hàng, và ko có ai liên hệ để lắp đặt.",3
"trong gói mua là có bộ phận lắp đặt luôn mà khi giao thì ko lắp đặt gì cả. 
để cho KH tự lắp. 
kh đã thanh toán tiền trước mà vẫn giao chậm.",3
"Màn hình dấu tay rất nhiều, hàng không nguyên seal. Chất lượng chờ thời gian sử dụng. Cảm ơn",3
hóa đơn không gởi cho ng mua. và bảo hành sau mua không đc đề cập đến. bên đơn vị vận chuyển từ chối trả lời.,4
"Tivi ổn trong tầm giá, màu đẹp với sáng. Kiểu dáng mỏng phù hợp để tủ bàn tivi…",4
"Giao hàng nhanh  nhưng không lắp đặt nên hơi phiền, âm thanh nhỏ.",4
sao mà kích hoạt thời gian bảo hành được hả Shop?,4
"TV đẹp, nhưng bắt wifi khá yếu",4
"Giao hàng chậm như rùa, gần 20 ngày",3
Không có,4
"Sản phẩm đẹp, chất lượng hình ảnh tốt, thao tác với độ trễ thấp. Từ lúc đặt đến khi Tiki giao và lắp đặt nhanh trong ngày.
Ngoài ra được: Samsung tặng gói cuoc Super VIP SamSung - 90 ngay va Vip SamSung 360 ngay su dung de xem truyen hinh truc tiep Bong da, Phim kinh dien tren dich vu TV360, tri giá 1.398.000 đồng, 1 tháng gói Max trên FPT Play.",5
Tuyệt vời ông mặt trời. Chỉnh lại âm thanh thích ứng. Hình ảnh sinh động là tuyệt dời lun nha mn. Rất đáng để xuống tiền,5
"Tivi đẹp, chính hãng, chất lượng tốt. Từ lúc đặt đến lúc lắp chỉ trong 1 buổi chiều. Tiki luôn chất lượng với dịch vụ giao hàng siêu tốc.",5
Đẹp nét. Loa hay. Có điều lag khi moẻ ứng dụng fpt và vieon. Tv samsung có dòng tối viền như này có sao ko?,5
Chất lượng uy tín lắp đặt nhanh gọn,5
Tivi mỏng. Hình ảnh đẹp,5
"Hàng đẹp chính hãng, dễ lắp đặt. mà giá bán của Tiki ảo quá mỗi lúc một giá.",5
Tivi ổn!thời gian giao khá lâu !,5
tivi xe tot hinh anh dep. Nhung den hom nay chua kich hoat bao hanh dien tu shorp oi,5
"Tivi coi rất thích, to đẹp",5
"giao hàng quá chậm. đặt hàng 9.9 đến 26.10 mới nhận ~2tháng. Ko cập nhật trạng thái đơn hàng suốt cả tháng. hỏi chăm sóc khách hàng 3 lần thì ko biết khi nào giao, đợi thêm 14 ngày 3lần. Bó tay với kiểu giao hàng và phục vụ tiki. bye bye luôn ko mua tiki nữa.",1
"Thiếu vài con ốc vích , lấy 50k . Bị mắc. Đặt hàng và nhạn hàng trên 7ngày",3
Lắp đặt sau khi giao hàng 1 ngày,4
Giao hàng xong cả r tuần mà k thấy lắp đặt liên hệ,1
Ok giao hàg ko giao tận nhà,4
"(*) Đánh giá không tính điểm
Thực sự tôi mua hàng trên Tiki là muốn giao hàng tận nơi và hàng chính hãng, nhưng JNT Nho Quan lại không gửi đến tận nhà cho tôi, gọi vợ tôi trực tiếp lên bưu cục để lấy. Thái độ cầu tiến giải quyết phàn nàn của JNT Nho Quan quá tệ, tôi đang chờ một cuộc gọi điện thoại giải thích vậy mà không có. Từ nay tôi sẽ suy nghĩ rất nhiều khi tôi mua hàng tren Tiki",1
"(*) Đánh giá không tính điểm
Giao hàng chậm đơn vị giao hàng j&t làm việc kém chất lượng 
Tovi thì ổn",3
"Sau 3 ngày sử dụng. Tivi vẫn ổn, không lỗi, màn hình đẹp, mỏng, âm thanh tốt, các ứng dụng dễ cài đặt. Độ bền thì đợi theo thời gian. Mua được với giá tốt. Sản phẩm chính hãng vẫn còn niêm phong.",5
Giao hàng nhanh chóng. Trước mắt thấy xài ổn. Hình ảnh đẹp âm thanh hay.,5
"Đội ngũ tiki thân thiện . Mới *** đx 1 hôm thấy ngon nghẻ , màu sắc âm thanh sống động xịn xõ mảnh mai mỏng tang nnhinf đẹp lắm.  còn chất lượng sản phẩm thì phải dùng qua 1 thời gian xem sao",5
"Giao hàng nhanh
Xài 2 tuần thấy sản phẩm ok, sắc nét
Kết nối mạng cũng ổn, khá nhanh
Điểm 10!!!",5
"Giao nhanh, cẩn thận",5
"giao hàng nhanh, hình ảnh âm thanh rõ nét, sẽ ủng hộ tiki dài",5
"giao hàng nhanh,lắp ráp nhanh,tivi rõ nét,đẹp",5
"Giao hàng hơi lâu hơn nửa tháng mới giao nhưng được cái mua có 15tr4. Tivi ổn, được tặng nhiều gói xem phim",5
Sản phẩm tốt dùng rất thích. Tiki giao hàng sớm hơn 1 ngày,5
"Tuyệt vời , dùng ngày thứ 3 thấy rất ok",5
"Sản phẩm hàng chính hãng ss, đẹp chất lượng",5
"Giao nhanh, tivi mỏng đẹp",5
"Tivi tốt, chế độ bảo hành samsung tuyệt vời.",5
Tốt xài 1 tháng chưa thấy hư hỏng lỗi gì tiki giao nhanh đúng 2h đặt là có,5
"Tivi sắc nét, hình ảnh đẹp
Giao hàng và lắp đặt nhanh",5
hàng đẹp chuẩn giao hàng nhanh,5
"Hàng như mô tả. NSX mới: T11/2021, sản xuất tại VN. Tiki giao hàng nhanh. Cảm ơn Tiki.",5
Tivi mỏng đẹp sắc nét giá tốt.,5
To mỏng đẹp,5
"sản phẩm ok, giao hàng nhanh. còn chất lượng thì để thời gian trả lời.",5
Độ phân giải sắc nét,5
"tivi mỏng đẹp, nhiều tính năng, dễ sử dụng, giá hợp lý.",5
"Giao hàng nhanh, hàng chuẩn",5
Chất lượng tốt,5
like,5
Giao hang kha nhanh,5
"TV bị hở sáng rất nặng! Sản phẩm đầu tiên hở sáng ko đều, phải đổi trả. Sản phẩm thứ hai hở còn nặng hơn, bonus thêm ám vàng ở góc trên bên trái... xem cảnh tối rất tức mắt còn không bằng mấy con TCL hay Casper giá chỉ một nửa. Lần này nhân viên kỹ thuật Samsung nhất quyết ko cho đổi nữa vì ''hở sáng (nhiều) và ám vàng là tính năng''.

Nói chung rất không nên mua, khá thất vọng về Samsung. 

Dịch vụ của Tiki Trading thì ok, nhanh gọn chăm sóc tốt.",2
"Giao hàng bị bể màn hình, không kiểm tra trước khi xuất kho, làm ăn cẩu thả. Thủ tục xử lý rờm rà tốn thời gian gây ức. Trải nghiệm tồi tệ dù mua hàng của chính tiki trading. Nhân viên tổng đài thì vòng vo, lys do các kiểu dù lổi của tiki mà bắt khách hàng phải chờ đợi dù chưa hề được sử dụng. Mua hàng của tiki cũng nhiều nhưng lần này chắc sẽ không sử dụng dịch vụ của tiki nữa.",1
"Ti vi mua chưa được 3 tuần mà đã hư màn hình, hư luôn cả main board, 2 phần quan trọng nhất của cái TV thì bị hư hết, nhân viên bảo hành đem màn hình tới thay ko được, phải đợi mấy ngày sau mới đến thay thêm board. Gọi bảo hành SamSung thì nói ko có thông tin gì của Tiki, gọi Tiki thì trả lời qua loa cho xong. Mọi người mua hàng trên đây nên cân nhắc.",1
"Tivi đẹp, giao hàng nhanh, nhưng tivi bị lỗi lúc tìm kiếm trong Netflix,  sẽ bị treo và khởi động lại, có lúc treo cứng luôn. đã gọi hotline hỗ trợ nhiệt tình nhưng vẫn chưa khắc phục được",3
"tốt độ chậm và hình ảnh trình chiếu từ laptop không mịn như lg cùng giá hoặc thấp hơn 1,2 triệu",4
"vỡ màn hình, yêu cầu đổi, hoàn tiền",1
"Sản phẩm về mặt bằng chung khá là oke.
Tuy nhiên khi mua có ghi được MỞ HÀNG - KIỂM TRA HÀNG - THANH TOÁN
Nhưng đặt về thì không cho mở mà bắt phải thanh toán, nên mình không hài lòng lắm.",4
"Mở lên lần đầu thì gặp lỗi, tranh thủ mua nhang bằng tiki now để có tivi coi liền mà bị như vầy, thất vọng quá.",1
"Sp tốt. 
Dịch vụ giao hàng của tiki kém vì nhà chung cư mà không hỗ trợ giao lên căn hộ, phải trả thêm tiền mới đồng ý giao lên.",4
"tốt. hiện đang dùng bình thường, chưa thấy có lỗi gì. giá mềm",4
"Giao rất nhanh, nhưng tivi của mình bị hở sáng, cần hỗ trợ",2
"khi mở thùng hàng ra, TV đã bị vỡ màn hình, đề nghị TIKI đổi hàng và chú ý hơn trước khi giao hàng.",2
"Màn hình ok, độ phân giải ok, âm thanh hơi nhỏ.",4
"Chất lượng OK, hình ảnh rõ nét. V/c đảm bảo.",4
"Kiểu dáng rất đẹp. Đồ bền thì chắc ok với thương hiệu Panasonic.
Giá mua của Tiki rất tốt. Nhân viên giao hàng nhiệt tình, thân thiện.
Vote 5 sao.",5
"Liên tiếp trải nghiệm mua sắm trên Tiki gặp vấn đề.Giao hàng Tikipro mà k pro tí nào,gọi trong buổi tối(trước thời điểm hẹn giao) hẹn hôm sau giao hàng nhưng ban ngày nhà mình k đưa vsof được vì phố đông,tủ k lên được từ cửa đi chính mà phải thuê tời lên tầng 3 vào nhà qua lối ban công.Mình đã gấp rút gọi bên tời ngay trong tối.Hai bạn nhân viên giao hàng Tiki giao tủ đến rồi viết giấy giao hàng rồi về luôn,mình hỏi sao k để cho tủ lên nhà rồi cắm điện kiểm tra,các bạn nói k chờ được và đi về,mình lỡ kí giao hàng rồi nên đành chấp nhận.Mọi người mua sau nên đợi xong xuôi hết rồi mới kí giấy nhé.Đừng để bị bỏ tủ ngoài đường như mình
Các bạn xem ảnh sẽ thấy
Còn về tủ lạnh thì chạy cũng bình thường không được êm lắm,đêm tối nghe rõ,mà ban ngày cũng nghe thấy,ban đầu tủ còn bị đọng kiểu tuyết.Để qua tết mình sẽ gọi bên hãng xem sao
1* này chủ yếu dành cho bên giao hàng Tikipro",1
"dùng tốt, ngăn đông mềm tiện lợi",5
"Dùng thử mấy ngày rất thích,rộng rãi. Konbij ám mùi. Nhìn rất sang, đẹp",5
"Đẹp, xịn",5
dùng ngon,5
On time delivery. Good packing. Good quality. Phot for coins only.,5
"Sản phẩm như quảng cáo, 5sao cho Tiki",5
"Hài lòng về sản phẩm, đội hỗ trợ từ Tiki nhiệt tình hỗ trợ.",5
"14M, khá ổn trong tầm giá. Mình thấy happy với lựa chọn này.",5
"giao đúng  hàng đặt 
nhanh",5
"Hàng đúng mô tả , giao hàng nhanh",5
Giao hàng nhanh tivi đẹp,5
hàng ngon,5
"sản phẩm ok trong tầm giá về hình ảnh, còn hư hại xài lâu mới bik dc",4
Oke,4
máy hoạt động ổn định,5
Máy chuẩn làm nóng nhanh,5
"Sản phẩm này mình đặt là có bao gồm lắp đặt, giờ mình liên hệ với ai để lắp đặt vậy ạ,
?",5
Rẻ. Giao & lắp đặt nhanh hơn dự kiến.,5
máy dùng tốt,5
