content,labels
khan ko thấm sữa bị tràn ra ko ak them it mẫu qua 1 chuc co 3 4 mẫu nên cho 1 cái 1 mẫu hình khác nhau ko hai long lam,2
Đường may ẩu_tả lắm mình mới giặt 1 lần là đã biến_dạng sản_phẩm rồi,2
Hàng chất thô cứng_Mình thấy ko bằng khăn xô bt Rất tiếc với giá_thành ntn,1
khăn không đẹp xù lông không mềm cảm_thấy không hài_lòng,1
lần đầu mua giá 117 k thấy nhớ ngon đẹp gởi cho mẹ đặt 1 đơn khác mua cề ăn_giá lúc này sale còn 99 k và thất_vọng toàn_tập nho to_nhỏ sâu_sĩ lộn_xộn nhìn quả có đốm trắng chả biết bị gì luôn chưa bao_giờ thất_vọng khi mua ở Tiki như lần này và đây là lần đầu mình cho 1 sao kể_cả ở Lazada hay shoppee cũng chưa bao_giờ như vậy Mình mua của Realfood store nhé các bạn lần đầu mình cho 5 sao và lần này là 1,1
Mấy lần trước mua ăn rất ngon mà đợt này mình mua thì chất_lượng giảm khá nhiều trái nhỏ và có mùi nên không dám ăn luôn (,1
Giỏ này nhỏ quá ko mang đồ đi sinh đc đâu các mom,2
Khăn ướt có mùi ko dễ_chịu lắm,2
Lúc đang giặt thì thơm nhưng sau khi sấy xong không còn thơm chút nào thất_vọng quá không mua loại này nữa,2
Tôi đặt mua ghế nhưng shop ko giao cục sạc đã có trường_hợp xảy ra tương_tự giống tôi tôi đã phản_hồi đến tiki nhưng vẫn chưa nhận được trả_lời thực_sự thất_vọng với cách làm_việc của shop và tiki,1
mình nhận được hàng đến khi kiểm_tra lại đồ thì thấy thiếu sạc nên phải lấy sạc của điện_thoại để cắm mới dùng đc cái quan_trọng nhất thì ko gửi,2
giao nhầm size đặt size này giao size kia,2
ko xứng với đồng_tiền bỏ ra,1
kích_thước mảnh xếp nhỏ quá các màu của khối hình tương_đương nhau khó phân_biệt khó xếp hình nếu cho mua lại chắc không mua,1
Xe giao bị bể bánh_xe phụ không có mảnh vỡ trong bịch nghĩa_là xe đã bị bể trước khi giao đê nghị Tiki kiểm_tra lại với nhà phân_phối cám_ơn Tiki,2
Mua rõ_ràng ở xì bộ charaters bình_thường có 61 lá thôi vậy_mà 153 vnđ là sao mần_ăn kiểu gì vậy,1
quá tệ hộp đựng bảo_quản bài mà lại để nó rách toe rời_rạc ra thế mà vẫn còn giao đc cho khách QUÁ_SỨC TỆ,1
đặt mua và nhận không đúng hình_ảnh thất_vọng,1
Xe không có công_dụng gì đặc_biệt không_thể sử_dụng pin để mở đèn như hình_ảnh minh_hoạ hay hoạt_động gì đặc_biệt,1
Hàng nhận được không giống ảnh mẫu mình chọn vì xem ảnh có màu xanh và cam nên lấy vì bé nhà mình thích màu cam nhưng nhận hàng là màu xanh_dương họa tiết trên xe cũng không giống Cũng không hề thấy yếm cotton được tặng kèm,2
Chưa sử_dụng k biết chất_lượng tả như thế_nào nhưng nhận được gói tả bẩn như vậy là không vui rồi hàng tiki trading tả loại mắc nữa ( đối vs mình ) mà lại nhận được gói tả như z mua ỏ tiệm gần nhà còn tốt hơn @ @,1
Vui_lòng xem_lại giúp mình đoen hàng mình đặt 2 gói Platinum tiki thông_báo được tặng xe và giao hàng tiêu_chuẩn vào Thứ 2 ( 03/06 ) nhưng hiện_tại mình chỉ nhận được tã còn xe gấu bông đi kèm thì không thấy Mong tiki giải_quyết gấp trường_hợp này giúp mình,1
sản_phẩm bẩn bị lủng bao_bì tiki vui_lòng hỗ_trợ đổi trả,1
mua hai bịch tã túi đại không được giảm_giá không có quà tặng gì đơn hàng gần 900 k buồn,2
Sản_phẩm 2 đợt này tệ quá Sử_dụng mới chút tả bị bông ra hết Tệ vô_cùng không biết sản_phẩm bị lỗi hay_là sản_xuất quá cũ,1
Sai_lầm khi đặt mua sản_phẩm này phần dán làm quá chán sử_dụng cái đầu_tiên đã bị đứt phần dán,1
Đã nhận hàng chất_liệu hoạ_tiết kiểu_dáng đều không liên_quan gì tới hình_ảnh & mô_tả sản_phẩm Khách chọn mua hàng một_đằng lại giao hàng một nẻo có_vẻ là đặc_sản của Tiki rồi,1
Giao k đúng hàng đã đặt thất_vọng vì thủ_tục đổi hàng phiền_phức nền đành vứt_bỏ lun,1
giao hàng thiếu 1 túi của hộp_số 4 robot cụt 1 chân Đề_nghị shop giao bổ_sung Trân_trọng,1
Mình đã nhận được hàng nhưng khi mở ra cho con lắp_ráp lại thiếu rất nhiều chi_tiết thật thất_vọng,1
qua giao ko đủ nên rap ko dc rap ko đc xe nên ko hoàn_thiện đc rôbốt,1
Giao thiếu tùm_lum nản ko muốn nhắn lun,1
nhà bóng mà co mỗi bóng k thấy cái nhà đâu rõ chán,1
Bé mình bé trai mà giao màu hồng nên ko hài_lòng,1
tặng 100 trái nhưng khi nhận chỉ có 89 trái,2
Báo 6 sản_phẩm nhưng chỉ giao 5,1
bán sản_phẩm vậy sao xài đây shop mong_shop quan_tâm sản_phẩm đến tay người dùng hơn tránh làm mất uy tính mong câu trả_lời sớm nhất có đổi hay sửa_chữa ko để người dùng còn biết để xử_lý,1
Miếng kẽm giua 2 thanh gỗ kéo chân ghế ra mỏng Kéo dc vài bữa đã gãy,2
khăn thấm hút kém có cảm_giác lau không êm_ái cho da bé,2
Mình đặt mua 2 gói 1 gói L 1 gói XL_Gói_L thì bình_thường Nhưng gói XL bị rách lủng Nhìn cũ và dơ_Shop kiểm_tra lại hàng trước khi giao nhé,2
nhìn bộ_đồ thấy sao_sao ah,1
Quá mắc so với giá sản_phẩm,1
Mới nhận được 2 cuộn bọt_biển bọc cạnh bàn màu giao ngẫu_nhiên không được chọn giao ngay màu trắng dính keo dơ quá vậy_mà chùi không ra nữa ah_shop,1
sản_phẩm tệ hơn mong_đợi lớp keo dán ko dính toàn_bị bung ra con mình dung vào là rót ra rồi,1
Keo 2 mặt đi kèm sản_phẩm không kết_dính mút xốp với bàn Đề_nghị xem lại,2
dây mềm xốp nhưng bọc vào cạnh bàn tủ rồi dán keo thì dễ bung ra,2
Quá dầy độ gập không nhiều làm dễ bung keo,2
mua 3 cuộn nhưng lại 2 màu khác nhau,2
Giao nhầm mẫu_mã chủng_loại,2
Keo dán mấy bữa là bụng ra,1
Dán keo cùng bộ thì ko ăn Dán keo khác thì tróc ra liền,1
Quá dày keo bám ko chắc dù đã dán rất nhiều lớp keo,1
Dán k dín,1
Ko giống với hình_ảnh quảng_cáo Nhỏ và chất_liệu bằng giấy rất dễ rách khi ghép,1
combo 3 cái mà chỉ có 1 cái giống hình 2 cái còn lại có in họa tiết tuy dễ_thương nhưng chất vảo thô ráp hơn loại đang bán mình cảm_thấy không hài_lòng với tính xác_thực của người bán mình mua của bobo_shop mọi người chú_ý nhé,2
Lỡ mua combo 3 cái khăn Về dùng thử 1 cái mới thấy khăn sổ_lông rất nhiều Không tốt cho bé vì bụi vải dính đầy trên da khi lau người Trên bao_bì quảng_cáo là Không sổ_lông nhưng lại bị như thế này Gửi trả có được không Tiki,1
Combo 3 cái nhung chỉ nhận được có 2 sản_phẩm đã gọi điện_thoại phản_ánh trực_tiếp qua tổng_đài nhưng chưa thấy phản_hồi lại mong được giải_thích_hợp_lý,2
khăn quá mỏng kích_thước nhỏ được cái giao nhanh,2
Chất vải tạm được màu_sắc quá xấu giống màu bà già hơn là cho bé gái Size thì lộ cộ mác đều là size 5 mà nhận cái to cái bé sản_phẩm ko giống hình may giá rẻ nên ko lỡ trả lại Đã mua hàng của tiki nhiều nhưng thực_sự là lô hàng này làm mình thất_vọng,1
Đơn_giá để hơn 1 triệu rồi giảm xuống 150 k là nhảm nhỉ hàng này giá từ 150 k trở xuống thôi làm_gì có giá trên 1 tr làm như vậy chẳng khác nào lừa khách_hàng,2
Mới_đầu mua về thấy cũng đc đc giặt qua 1 nước mới thấy đường may tưa hết chỉ tuột lai hết_trơn thất_vọng,2
giao hàng ko đúng mẫu đã đặt,1
chất vải không tốt màu quá xấu không như trong hình mất khách quá tiki,1
Không được như quảng_cáo Vải xấu Đường may ko đẹp,1
Giao hàng nhanh nhưng giao ko đúng sản_phẩm mình mua mình đặt sữa tắm_gội 500 ml nhưng lại giao dầu massage 200 ml Nhờ đổi hàng sớm giùm với Tiki ơi,1
Ko đúng size yêu_cầu Nt cửa_hàng ko phản_hồi,1
Khẩu_trang mỏng Mình đặt mua size số 2 bé nhà mình chưa được 9 kg nhưng mang vào ko vừa quá nhỏ mà lại mỏng ko bằng mua ở ngoài Cuối_cùng ko dùng được bỏ ko mất tiền,1
khẩu_trang nhỏ_xíu bé mang bị kéo lên che_mắt hoài hà ko nên mua phí tiền,2
ko biết loại 1 to hay loại 2 to mua loại 2 ve bé không dùng được không biết có đổi được k,2
khẩu_trang em bé chỉ là 2 miếng vải không có gì gọi là tốt cả,1
Mua size lớn mà nhỏ_xíu bé kg dùng được phải bỏ hết thật phí cảm_giác như bị lừa,1
Khẩu_trang nhìn đường cắt xấu dây_đeo quá dãn mình ko hài_lòng lắm,2
nói_chung mua rất lần trên tiki nhưng làn mua là thất_vọng nhất,1
mua chon số 2 cho bé 1 tuổi mà đeo hụt trên hụt dưới,2
Cực kỳ tệ,1
hộp sữa tặng kèm gần date mà k nói,2
Mình vừa nhận hàng chiều nay Khi mở_hàng kiểm_tra thì thấy 1 phần bị gãy và bung keo như hình Mong_Tiki có phản_hồi và đổi hàng sớm giúp mình,1
Hàng bị vỡ mà cũng giao cho khách đc,1
Các mẹ thận_trọng khi mua hàng của cái thương_hiệu Hinata này nói là hàng Nhật nhưng sản_phẩm ( sản_phẩm ) không có nhãn mác gì cho thấy là hàng của Nhật Mình mua cái lưới đỡ tắm này mà trên lưới không may bất_kỳ một cái nhãn_mác nào trụi lũi Mình hay mua hàng trong siêu_thị Nhật_Hachi_Hachi những sản_phẩm Nhật kiểu như này luôn có nhãn vải may dính trên sản_phẩm không thì cũng có tag giấy đính kèm ghi rõ thông_tin nơi sản_xuất ( hàng Nhật mà sản_xuất Trung_Quốc thì cũng ghi rõ ) chất_liệu sản_phẩm và cảnh_báo khi sử_dụng sản_phẩm Đằng này chẳng có gì hết nên mình nghi_ngờ đây không phải hàng Nhật và càng không phải sản_xuất ở Nhật,2
Đôi cánh không gấp được như mô_tả Thất_vọng tháo ra rồi có đổi trả được không,1
rất ko hài_lòng về sản_phẩm,1
Mình đặt cho bé 0 1 tuổi lai gửi cho minh 1 2 tuổi Bên ngoài thùng giấy vẫn ghi 0 1 tuổi như gui1 2 tuổi Lon sữa lai môp meo,1
Lần đầu_tiên mình không hài_lòng về sản_phẩm mua trên tiki Cả 2 cái cái màu hồng thì nẩn nhìn cũ ric Cái màu_da thì lỗi đường may và bị bung đường chỉ,2
sản_phẩm khô_cứng nhân tin cho sop đây ko trả_lời khó đổi được hàng,2
hàng không như hình buồn bán lua khách_hàng từ nay về sau không mua gì bên Tiki hết,1
san phẩm quá tệ làm mất thương_hiệu của tiki,1
Đóng_gói cẩu_thả gom chung mấy cái kẹp lại lấy miếng nilon rách quấn lại trông rất cẩu_thả rồi dán băng keo quanh cho có nhìn không biết mình mua cái gì lại còn thiếu mất 4 cái so với hình chụp Mình quên chụp hình lại,2
Mua về đổ cả 2 lọ mà không tan được chất bẩn hay tóc mắc trong lavabo,2
Đã sử_dụng sản_phẩm nhưng cảm_thấy quá thất_vọng Đã dùng 3 chai mà ko thông cống nổi,1
thua mua 2 hủ đổ hết ko hết tắc luôn,1
không có tác_dụng một_chút nào thất_vọng về sản_phẩm,1
mua về sử_dụng liền luôn mà h chưa có thông,1
Hoàn_toàn vô_dụng trong thông cầu,1
Chả tẩy gì hết rất buồn vì sản_phẩm quá tệ,1
Không hiệu_quả Hoàn_toàn không xử_lý tắc được,1
sản_phẩm không có hiệu_quả,2
Không có tác_dụng gì trong việc thông nghẹt cống,1
Thanh nhỏ và bị nứt nhiều sản_phẩm k như mong_đợi Quá dở,1
Thẻ hình quá nhỏ hình_vẽ không đẹp Nhà sản_xuất nên tăng kích_thước gấp đôi,1
Giao hang khac hinh anh quang cao hinh thi 3 tang_ma sao giao hang la 2 tang nhi lai con bi rach nua,2
Sản_phẩm bảo có tặng kèm bơm tay nhưng ko có Về ko lấy gì để bơm lên Phải đi kiếm mua cái khác Cảm_thấy khá hụt_hẫng,2
Bé mặc bị ngứa bỉm cứng hơn nhiều so với mọi khi Rất thất_vọng về tiki,1
sẽ không mua quần_áo trên tiki nữa mua 2 bo quan ao tole mà giao 3 cái áo sơ_sinh,1
Sản_phẩm giống mới tả và hình_ảnh,1
Sản_phẩm ko dược đẹp như mình nghĩ,2
San phẩm Ko như_ý Quai đep cao_su,2
ta vua ngan vua ko tham hut dê bi tran,1
Ko hài_lòng về sản_phẩm shop xem lại đi ạ,1
sản_phẩm sữa không giống trong ảnh review có mùi hơi hôi không giống sữa mua ở viện dinh_dưỡng mặc_dù cùng cty phân_phối,1
ko đúng như mô_tả thật tiếc ko mua nửa,1
vừa lau nhà xong muỗi vẫn bay vè_vè dùng 2 chai ko tác_dụng,1
Mình dùng nước lau nhà nhưng mùi thơm rất là ít Gần như là ko có,2
Gõ vào nghe không đúng cao_độ của các nốt Các bé nghe dần sẽ bị lệch tone ( tông ) lớn lên sẽ khó học hát học đàn piano v v rất có hại ( Minh_la Gv_piano ),1
1 cây_gõ bị hư,2
tệ_hại mùi khó ăn bé ko chiu ăn,1
Món quà búp_bê đầu_tiên tặng con_gái mà như này sao Hãy gửi lại sản_phẩm khác cho tôi,1
shop giao khác mẫu hoàn_toàn shop không check hay cố_tình gửi sai vậy,1
Sài 3 ngày đã hỏng,1
Quá nhiều chi_tiết nhỏ nguy_hiểm cho trẻ nếu nuốt phải,1
Đặt màu hồng giao hàng thì màu xanh treo đầu dê bán thịt chó Sẽ không bao_giờ mua hàng kiểu thế này nữa thất_vọng,1
đặt màu hồng lại giao màu xanh làm bé ở nhà ko chịu xài phải bỏ giờ ko biết làm_sao góp_ý shop giao cho đúng màu khách đặt,2
Sản_phẩm kém chất_lượng Trước khi giao hàng cần hỏi rõ xem Màu_sắc ra sao Cho bé trai hay gái,1
Sản_phẩm hơi yếu mua chủ_yếu cho con mình tự leo lên đi vs mà bị té mấy lần sợ k dám dùng nữa,1
Tôi chon mua mầu hồng cho con_gái tại_sao lại gửi màu xanh cho tôi,1
Như_vậy là treo đầu dê bán thịt chó tôi đật cho con gái,1
Nói_chung là đừng mua Giao hàng ko đúng như đã đặt đơn hàng của tôi là chiếc nôi 320 k giao ko đúng loại mình đặt có tem con muỗi ở dưới ko_lẽ bây_giờ mình nói tiki lừa_đảo khách_hàng,1
Toi mua cai khác lại giao tôi cái này như vậy là lừa_dối khách_hàng nha bỏ ngay đi bán hàng qua mạng phải lấy uy_tín lên hàng_đầu nha,1
minh đat hang mau đo sao gui cho minh mau đen,2
các bạn bán hàng thật_sự ko có trách_nhiệm theo mình chất_liệu vải ổn nhưng do khâu xuất hàng ẩu giao khăn vị dơ cho khách_hàng 👎,1
Hàng bị lỗi biên vải cắt còn dư Vui_lòng kiểm_tra trước khi giao hàng,1
Mình đặt bộ 2 size khác nhau nhưng hàng nhận được chỉ có một size thôi Mong tiki hỗ_trợ đổi hàng sớm dùm mình,2
Đơn đặt 1 loại 250 ml và 1 loại 150 ml nhưng giao 2 bình 250 ml lại phải bỏ công đi mua tiếp 1 bình khác,1
Sao hình để 2 size bình to_nhỏ khác nhau mà giao mình bình 1 size to vậy,1
Cho em hỏi là sao em mua hai size mà gửi về có một size dậy,2
Giao hàng ko đúng như hình E có gửi trả hàng lại rồi Nhưng bên tiki và nhà cung_cấp vẫn chưa Hoàng tiền lại Rất mong tiki giải_quyết vấn_đề này của e,1
Giao hàng_không giống với hình ko như mong_đợi Bàn gỗ chơi không chắc_chắn Đề_nghị tiki làm_việc với nhà cung_cấp để giao hàng đúng như khách đặt,2
mình vừa nhận hàng xong phần tựa lưng phía sau của bé bị nứt không biết có đổi lại cái mới dc không ạ,2
TIKI ơi sao rao bán là hàng Việt_Nam khi nhận được là hàng China_kỳ vậy,1
Quá nhỏ,1
Hàng giao bị móp ko có nắp nhựa trên hộp,1
Bột lau không sạch lắm bề_mặt inox có sáng hơn chút,2
Sản_phẩm lỏng_lẻo ko vững_chắc,1
Cái lần đầu mua thì ok lắm cái mua lần này bé trai mà giao màu giống con_gái nên mình ko hài_lòng lắm,2
giao sai màu so voi lua chọn,2
Xe chơi đươc 2 tiếng thì đứt dây nối pin sạc hỏng vứt đấy luôn,1
mới mua về chưa ji đã hỏng chất_lượng quá kém,1
không dung_sai 27 dao sai 26,1
Mình mua cho bé hôm_nay mở ra đi vài bước thì đã chết không sáng nữa không biết đổi được không,1
too có_thể đổi sản_phẩm được không 1 chiếc giày không sáng đèn,2
Giày bên ngoài nhìn tệ Chất da bên ngoài nhìn k đẹp lỗi đường chỉ Trong thì cứng,2
Moi đi 1 ngày đã k còn đèn,1
so với giá quá đắt và tệ Mua về tự lắp_ráp thiếu ốc vít và ốc bị hư nữa sườn xe hàn méo_xẹo nhìn vô lệch rõ 1 bên sơn thì tróc hết_trơn xe i chang mấy ông thợ sắt hàn khung bán vậy,2
Xe bị troc sơn đề ngị_shop ktra trc khi jao hang,2
xe mua về đi đuọc 10 ngày thì gãy sắt quá mỏng,2
chưa tốt,2
Đóng_gói không cẩn_thận sản_phẩm bi chảy ra hết cả Mua gói lớn mà k khác gi mua gói nhỏ Cực_kỳ bực_mình,1
Lúc mình mở ra Nắp đã có dấu_hiệu mở Ko khít như ngoài siêu_thị Cảm_giác bị rút_bớt sản phẩn,2
Không nhận được hàng không ai gọi cho người nhận địa_chỉ nhận cũng không có ai nhận giùm,1
thất_vọng về sản_phẩm nhòe chữ cả vui longc check sản_phẩm trươc khi giao cho khách nha shop,1
Giá so với các app bán hàng khác chênh_lệch khá nhiều mà chất_lượng ngang bằng nhau,1
Chất_liệu chữ in xấu nhanh bị mất chữa,1
chữ in nhòe tất_cả các viên,2
KHÔNG ƯNG_Ý VỀ SẢN_PHẨM NÀY,2
Giao hàng sai màu order màu hồng giao màu xanh,1
Sản_phẩm không giống hình Trong hình có 3 cọng sắt luồn hạt nhưng của mình chỉ có 2 cọng_Độ khó gần như không có bé chơi một_chút đã chán,2
Chữ trên vỏ_chai nhoè_nhoẹt chất_lỏng mùi nồng_nàn tràn ra bên ngoài hết Đây k phải hàng cty vì chẳng có niêm_phong đóng_gói kỹ càng mà hàng làm giả mua vỏ_chai rồi đổ chất_lỏng vào Ko có miếng dán trên miệng chai để chống tràn thay vào đó chỉ đóng cái vòi rồi chèn miếng băng keo lên nhìn nham_nhở vô_cùng Loại cho em bé mà thế này sao mình dám xài Bỏ cũng k tiếc chỉ thấy tức Ko muốn cho sao nào mà buộc phải chọt cho 1 cái mới gửi đc Uất_ức,1
Mua_hàng của Tiki cũng lâu rồi mà lầ đầu nhận đc sản_phẩm TỆ như vậy Hàng cũ Vòi gãy Dùng kiểu gì nhỉ,1
Gói hàng ko có mút đệm chống shock hàng bị trầy xước và gãy vòi xịt Lần này thất_vọng quá đặt_hàng gần 10 ngày mới giao khi nhận hàng thì bị vầy,2
mui k thom nhu m8nh mua ngoai_shop be goi bi kho toc nua noi chung k hai long,2
mua 2 màu khác nhau giao 2 cái giống nhau_Shop xem_lại chỉ có 2 cái quần mà không phân_biệt được mất thời_gian cận Tết,2
quần size dài so với bé gái 6 tuổi,2
em đã đặt mua và chỉ nhận được bộ bài bao_gồm 76 lá hình với 2 lá trắng em đã hỏi tổng_đài viên chị vẫn nói là bài này chỉ bao_gồm 76 lá hình và 2 lá trắng trong khi đó trên hộp trên hướng_dẫn trên quảng_cáo đều ghi 78 lá bài hình em đã gọi hỗ_trợ nhưng vẫn không được hỗ_trợ gì cả,1
Tiki vận_chuyển kiểu gì mà để mưa thấm ướt vào cả bộ bài vậy ạ Các lá_bài dính lại với nhau mở ra thì bong luôn hình Hỗ_trợ lại giúp mình,2
chất_lượng thì ổn vì giá thấp nên không cần_thiết nhưng chỉ có 76 lá tôi là người mới chơi nhưng tôi biết rằng nó có 78 lá và 2 lá trắng thật thất_vọng làm_sao để trả lại,1
mọi thứ đều ổn cho đến khi tôi nhìn thấy 2 lá giống nhau và thiếu mất 1 lá,1
Bài bị thiếu 2 cây và trùng 1 cây cx như có 3 lá trắng Đề_nghị đổi lại ạ,2
Bộ bài của mình bị thiếu lá 5 gậy và thừa 1 lá 4 gậy Liên_hệ đổi lại giúp mình,1
bộ của mình bị thiếu 2 lá và thừa ra 2 lá trắng tiki xem thế_nào giúp mình với,2
bộ bài mình thiếu 2 lá thừa lá trắng h làm ntn hả tiki cần thê 2 là,1
Bài xấu cực luôn Thất_vọng,1
Máy mình mua hôm 10/3 đến 11/3 đã giao hàng rất nhanh nhưng sản_phẩm sử_dụng thì không như mong_đợi mòn để chế_độ hâm sửa 40 độ thì lúc lấy ra như nước_lạnh còn để 100 độ thì chỉ ấm được vỏ ngoài đèn sáng lên chưa được 1 phút thì đã tắt mong tiki hỗ_trợ thu_hồi giúp,1
Đặt_hàng hôm 14/2 giao hàng nhanh nhưng sản_phẩm lỗi k xài đc cắm điện hâm sữa lên đèn đc 1 p là tắt đèn máy k hoạt_động yêu_cầu tiki xem_xét và đổi hàg nếu đổi hàng thì đổi ở đâu,1
hâm sữa 40 độ rất lâu hơn 1 tiếng sau khi lấy trong tủ_lạnh ra như vậy sữa nhanh hỏng không hâm được đồ_ăn hơn 100 độ nếu muốn hâm chắc phải đợi 3 tiếng,1
mình vừa mua hôm_qua nhưng sao bật hâm sữa thì đèn_đỏ dc 30 giây đã tắt sữa ko ấm ạ Mình đã làm đúng theo sách hướng_dẫn vẫn ko nóng ạ,1
Không sử_dụng được và đã hoàn_trả hàng,1
mìh đã mua 1 máy hâm sữa của shop nhug ko su dug dc_shop giải_quyết vde jup mih,2
Mua về không dùng được như lừa nhau Cắm hâm sữa mà chả nóng gì,1
Chất_lượng quá kém k nói nên lời,1
Giao ko đúng mẫu sản_phẩm chọn là hình người nhện nhưng lại hình khác và sản_phẩm giao bẩn,1
Sản_phẩm không đúng kích_thước như đã đăng lên chiều dài đáy chưa được 1 1 m rộng đáy được 70 cm Quá chênh_lệch so với kích_thước trên quảng_cáo Đề_nghị tiki xem_xét đổi sản_phẩm đúng với kích_thước,1
mua phao bơi 1 m50 mà shop giao phao 1 m2 lọt long được 1 m mà tính tiền giá 1 m5_shop lừa mua giang bán lận quá quá thất_vọng về tiki,1
Giao không đúng kích_thước như đã thông_tin thất_vọng,1
Giao hàng ko đúng màu đặt xanh giao Hồng,1
nói 1 m5 mà sao có 1 m35 ah hok hài_lòng,1
1 Mình đặt loại dài tay mà shop chuyển sai sang mã ngắn tay 2 Áo bơi bị sứt_chỉ nhiều 3 Vài bình_thường ko đẹp thô ko phải chất_liệu áo bơi như mô_tả Đề_nghị shop cho đổi trả lại hàng đúng mô_tả,2
Đầu_tiên khi nhận hàng là đóng_gói sơ_sài thùng còn bị móp méo rách Khi mở ra thì bọc để cứ như rác không đóng_gói từng sản_phẩm gì hết cứ như mua hàng thanh_lý lại có mấy thanh còn hơi dơ nữa Đến lúc ráp vào lại hết thì mất điểm vì sự an_toàn của bé không hề được đảm_bảo dây an_toàn mà làm hơi mạnh_tay là tụt ra luôn không chắc_chắn gì hết Bé ck sau khi lắp xong phán 1 câu của rẻ của ôi ☹ ️,2
Ghế công kềnh qa mình muốn đổi dạng gon hơn tí co dược k_shop oi,1
Hàng ko được như mong_đợi Nhìn rất sơ_Sài_đai an_toàn gắn nhìn mong_manh ko chắc_chắn,1
Giao hàng lâu còn giao sai màu rất thất_vọng,1
bị lỗi,1
Bán hàng cũ ở đâu hay_sao mà bao_bì vừa rách vừa bụi_bậm,2
Sản_phẩm quá to so với bình cổ thường Mình dùng bình cổ thường_Medela mà chùi rất khó sạch lại không có cây chùi nuan ti nhỏ nhỏ rất bất_tiện,2
2 hộp bánh đều có date 01 04 2021 mà bánh bị cứng không còn xốp nữa dùng tay bẻ bánh còn khó nữa khi ngậm không tan nhanh sao cho bé 6 tháng ăn được Còn 1 hộp nguyên mình muốn đổi lại,1
Bánh quá cứng và thô nên trẻ 7 tháng chưa_thể ăn dc,1
bánh bị ỉu ko nên mua,1
vị tanh khó_chịu,2
sản_phẩm xấu quá chất_liệu vải tệ vải thì cứng đường may thì xấu tưa chỉ nói_chung là sản_phẩm này rất là tệ món này ngoài chợ bán giá 20 k thôi mà trong này bán 58 k tưởng là hàng chất_liệu vải giống siêu_thị bán hàng k có tâm chút nào,2
hàng đóng_gói quá tệ vân,1
Kho_bãi bảo_quản kém quá bụi rất bụi,2
Cháo hơi chua rồi nha Cho e bé ăn như vậy không đc,2
Quân_cờ nhìn đẹp như hộp đựng cờ bị nứt một đường dài ở cạnh viền Mong lần sau Tiki kiểm_tra trước khi giao tránh bị đổi trả hàng mất thời_gian và ảnh hường đến uy_tín của Tiki,2
Shop không giao quân cờ cho mình Chỉ giao mỗi bàn_cờ thôi Hy_vọng shop uy_tín và gửi lại các quân_cờ cho mình,1
Quá thất_vọng mua 1 kiểu giao 1 kiểu Nhờ bên bạn đổi lại giúp tớ Tớ mua viên đặt của nhật Khi giao lại giao loại nhỏ Haizzz Sai_sót nhỏ_nhặt như vậy cũng nhầm_lẫn được Tờ_hoá_đơn vẫn ghi viên đặt Tớ mua bên tiki nhiều lần Mà lần này quá thất_vọng vì tin_tưởng,1
Bán_hàng kg chất_lượng Giá để trên trời rồi giảm mạnh mà vẫn đắt hơn Mở bao nhựa ra bị chảy nước khg dùng đc,2
mình xài cả tuần nay mà nhà vẫn có gián như_thường ( loại gián nhỏ ) Không thấy tác_dụng,1
sản_phẩm của shop không tốt_viên mở ra chảy nước không có tác_dụng,1
Hàng k có tác_dụng gì cả phí tiền Ai co nhu_cầu nên mua loại khác nhé,1
Mở_ra bên trong viên thuốc bị chảy nước bám cả ra cả bên ngoài vỏ,2
gián ăn mới chết chứ k có chuyện k ăn cũng chết ah,1
Thuốc diệt gián mà ko chết,2
Giao hàng móp vùng nối tay_lái phải hy_sinh đập cho tròn lại Te_tua cái xe,2
Em ơi chi ráp hoai ma sao xe no cứ bị rớt xuống ko chay dc Ko biết hàng co bi lỗi ko chi rap dung nhu trong giay chi dan roi ma xe ko đứng dc,2
Mở_ra mùi hôi kinh_khủng Mùi_hôi như của băng_vệ_sinh vậy Mùi quá nặng Lần đầu dùng thử loại này Chắc bye bye unidry quá Ngửi cái mùi mà ám_ảnh,1
tả hôi mùi băng_vệ_sinh quá k chấp_nhận k dám mua lần 2,1
Dùng cho baby mà sao mùi hắc hắc kì_cục lắm kg thơm như những hiệu khác Lần đầu đổi qua hiệu này mà giờ bị vậy nên giờ kg biết tính sao chắc để giặt đồ người_lớn rồi mua lại hiệu cũ xài cho chắc ăn,1
shop ơi mình nhận hàng hôm thứ sáu nhưng tại đi công_tác nên nhờ ng nhận giúp hôm_nay mới mở ra gắng cho bé thì phát_hiện bị bể như hình_shop hỗ_trợ giữ mình nhé,2
Hàng giao không đúng mẫu_mã màu_sắc lừa khách_hàng,1
ko giao hàng đúng số_lượng,2
Xe_shop gui bánh sau bị lỗi công niễng phần cổ xe bị móp ( có_thể khắc_phục được ) nhưng bánh_xe niiểng thì bé đẩy lắc qua lắc lại rất mong có_thể kiểm_tra hàng kĩ trước khi giao cho khak,2
xe quá yếu bé 2 tuổi ngồi mà cong lốp,1
Đồng_hồ mua về làm_quà noel đợt vừa_rồi cho con_gái mới mang được 4 ngày hết chạy thay pin cũng không chạy Mang kiểng thôi,1
không được hài_lòng đã mua nhiều lần ơ tiki,1
Mang 1 tuần hư rầu,1
bao_bì nhiều bụi cũ mặc_dù còn hạn sử_dụng chưa hài_lòng,1
tại_sao mình đặt size 37 lại giao size 34 ạ,1
chất_lượng kém hàng bị vỡ,1
